145553	9606.ENSP00000288087
4738	9606.ENSP00000250495
51292	9606.ENSP00000454038
26277	9606.ENSP00000267415
7051	9606.ENSP00000206765
5875	9606.ENSP00000382341
115817	9606.ENSP00000380027
161424	9606.ENSP00000267425
27141	9606.ENSP00000337731
56413	9606.ENSP00000445772
1241	9606.ENSP00000380008
196883	9606.ENSP00000312126
11035	9606.ENSP00000216274
4776	9606.ENSP00000388910
10901	9606.ENSP00000326219
342900	9606.ENSP00000380053
9149	9606.ENSP00000469863
2091	9606.ENSP00000221801
5704	9606.ENSP00000157812
339327	9606.ENSP00000339823
163131	9606.ENSP00000391641
284323	9606.ENSP00000400997
8857	9606.ENSP00000481056
8290	9606.ENSP00000355657
92815	9606.ENSP00000355656
128312	9606.ENSP00000479284
149603	9606.ENSP00000306396
58480	9606.ENSP00000355652
29989	9606.ENSP00000484615
6838	9606.ENSP00000361092
6837	9606.ENSP00000482438
6130	9606.ENSP00000361076
6834	9606.ENSP00000361042
6835	9606.ENSP00000361032
6836	9606.ENSP00000361057
169436	9606.ENSP00000361025
57109	9606.ENSP00000361010
11093	9606.ENSP00000360997
11094	9606.ENSP00000440832
11182	9606.ENSP00000360966
448831	9606.ENSP00000424015
2483	9606.ENSP00000226798
100288687	9606.ENSP00000458065
6195	9606.ENSP00000435412
8711	9606.ENSP00000459799
57048	9606.ENSP00000459019
254863	9606.ENSP00000301939
57555	9606.ENSP00000305288
374768	9606.ENSP00000315554
201243	9606.ENSP00000328061
107983988	9606.ENSP00000490274
284114	9606.ENSP00000315387
2256	9606.ENSP00000293829
1140	9606.ENSP00000304290
57659	9606.ENSP00000307858
643664	9606.ENSP00000396523
347744	9606.ENSP00000259983
55003	9606.ENSP00000368887
51522	9606.ENSP00000444561
2651	9606.ENSP00000419411
55888	9606.ENSP00000273320
285349	9606.ENSP00000324605
10168	9606.ENSP00000345809
7584	9606.ENSP00000379368
91392	9606.ENSP00000296091
115560	9606.ENSP00000482632
57456	9606.ENSP00000296121
56992	9606.ENSP00000324020
131616	9606.ENSP00000306564
7047	9606.ENSP00000296125
285346	9606.ENSP00000389841
5651	9606.ENSP00000284885
25998	9606.ENSP00000305721
7162	9606.ENSP00000358765
1525	9606.ENSP00000284878
143	9606.ENSP00000371419
402569	9606.ENSP00000330878
4285	9606.ENSP00000371607
9875	9606.ENSP00000372199
84056	9606.ENSP00000369989
100131902	9606.ENSP00000398619
58494	9606.ENSP00000383376
29943	9606.ENSP00000364620
51702	9606.ENSP00000364609
23569	9606.ENSP00000364597
353238	9606.ENSP00000483125
55920	9606.ENSP00000364585
171222	9606.ENSP00000490225
10208	9606.ENSP00000255304
3146	9606.ENSP00000345347
26285	9606.ENSP00000286808
116159	9606.ENSP00000299340
64968	9606.ENSP00000382250
3839	9606.ENSP00000261667
643803	9606.ENSP00000339238
6526	9606.ENSP00000370543
8208	9606.ENSP00000315700
11234	9606.ENSP00000265967
2965	9606.ENSP00000265963
3939	9606.ENSP00000445175
23587	9606.ENSP00000379869
1366	9606.ENSP00000353475
6517	9606.ENSP00000320935
51087	9606.ENSP00000007699
1984	9606.ENSP00000336702
2874	9606.ENSP00000379841
51084	9606.ENSP00000298248
57466	9606.ENSP00000286835
84461	9606.ENSP00000382390
9744	9606.ENSP00000158762
147040	9606.ENSP00000495203
339168	9606.ENSP00000374632
2017	9606.ENSP00000365745
6566	9606.ENSP00000441065
81617	9606.ENSP00000479669
55709	9606.ENSP00000436713
399888	9606.ENSP00000443133
114900	9606.ENSP00000302274
79841	9606.ENSP00000435582
23360	9606.ENSP00000263773
23788	9606.ENSP00000303222
29103	9606.ENSP00000368523
2835	9606.ENSP00000384932
4685	9606.ENSP00000383392
10810	9606.ENSP00000335055
84694	9606.ENSP00000358358
9994	9606.ENSP00000478179
9073	9606.ENSP00000382783
101928147	9606.ENSP00000386791
30811	9606.ENSP00000270112
54149	9606.ENSP00000284881
10631	9606.ENSP00000369071
23515	9606.ENSP00000383333
94104	9606.ENSP00000328992
23522	9606.ENSP00000287239
338599	9606.ENSP00000340609
56245	9606.ENSP00000418653
6453	9606.ENSP00000370719
22862	9606.ENSP00000441831
81035	9606.ENSP00000383115
3613	9606.ENSP00000269159
3671	9606.ENSP00000249842
64220	9606.ENSP00000456609
10186	9606.ENSP00000368908
80125	9606.ENSP00000381795
1583	9606.ENSP00000268053
8482	9606.ENSP00000261918
11031	9606.ENSP00000461945
84993	9606.ENSP00000457703
11215	9606.ENSP00000025301
440145	9606.ENSP00000367049
80209	9606.ENSP00000332034
220081	9606.ENSP00000298738
10464	9606.ENSP00000317144
7525	9606.ENSP00000462468
9811	9606.ENSP00000372459
79866	9606.ENSP00000479266
57565	9606.ENSP00000352314
57626	9606.ENSP00000367075
2971	9606.ENSP00000370532
4729	9606.ENSP00000327268
338657	9606.ENSP00000334767
6230	9606.ENSP00000435096
51399	9606.ENSP00000436005
1997	9606.ENSP00000239882
10525	9606.ENSP00000480150
2542	9606.ENSP00000476176
65258	9606.ENSP00000465894
8796	9606.ENSP00000302579
115286	9606.ENSP00000346955
341640	9606.ENSP00000280481
9882	9606.ENSP00000366863
56853	9606.ENSP00000410584
10253	9606.ENSP00000366306
51569	9606.ENSP00000368970
55054	9606.ENSP00000375873
6295	9606.ENSP00000386444
688	9606.ENSP00000366915
220082	9606.ENSP00000309189
337867	9606.ENSP00000383911
5983	9606.ENSP00000369411
23228	9606.ENSP00000478458
642597	9606.ENSP00000462259
8170	9606.ENSP00000255226
5457	9606.ENSP00000366413
221178	9606.ENSP00000398560
10928	9606.ENSP00000372924
317781	9606.ENSP00000380495
79050	9606.ENSP00000328854
50614	9606.ENSP00000329846
6760	9606.ENSP00000414516
23562	9606.ENSP00000382090
539	9606.ENSP00000290299
387921	9606.ENSP00000368920
140578	9606.ENSP00000299295
10562	9606.ENSP00000219022
3843	9606.ENSP00000261574
6285	9606.ENSP00000291700
22877	9606.ENSP00000312834
571	9606.ENSP00000382805
2114	9606.ENSP00000353344
23253	9606.ENSP00000262126
147339	9606.ENSP00000481626
3772	9606.ENSP00000381911
220134	9606.ENSP00000285116
81624	9606.ENSP00000383178
55197	9606.ENSP00000381984
9946	9606.ENSP00000370966
6014	9606.ENSP00000321805
64693	9606.ENSP00000375220
64693	9606.ENSP00000375220
59340	9606.ENSP00000256906
5932	9606.ENSP00000382628
29104	9606.ENSP00000303584
26959	9606.ENSP00000222574
2845	9606.ENSP00000302676
11062	9606.ENSP00000265720
11096	9606.ENSP00000284987
55973	9606.ENSP00000368414
150160	9606.ENSP00000353048
25966	9606.ENSP00000369853
125488	9606.ENSP00000323645
27253	9606.ENSP00000367151
219333	9606.ENSP00000282344
5596	9606.ENSP00000383234
49854	9606.ENSP00000308759
11193	9606.ENSP00000368801
494470	9606.ENSP00000269439
51586	9606.ENSP00000263205
400120	9606.ENSP00000325776
873	9606.ENSP00000290349
6541	9606.ENSP00000370128
51046	9606.ENSP00000320431
220441	9606.ENSP00000316628
874	9606.ENSP00000290354
80323	9606.ENSP00000466690
6564	9606.ENSP00000365686
861	9606.ENSP00000300305
4087	9606.ENSP00000262160
59271	9606.ENSP00000300255
2308	9606.ENSP00000368880
56683	9606.ENSP00000290155
5874	9606.ENSP00000262094
83548	9606.ENSP00000258654
9352	9606.ENSP00000217515
23143	9606.ENSP00000374447
9811	9606.ENSP00000372459
140290	9606.ENSP00000300258
5008	9606.ENSP00000215781
107983987	9606.ENSP00000490209
388820	9606.ENSP00000397039
10950	9606.ENSP00000344609
4733	9606.ENSP00000329715
81602	9606.ENSP00000251108
64762	9606.ENSP00000269209
6612	9606.ENSP00000409666
400566	9606.ENSP00000353245
55275	9606.ENSP00000401435
22894	9606.ENSP00000366997
54148	9606.ENSP00000305682
201501	9606.ENSP00000468782
150280	9606.ENSP00000385055
100144748	9606.ENSP00000392204
64092	9606.ENSP00000285670
4689	9606.ENSP00000380334
54065	9606.ENSP00000485484
284257	9606.ENSP00000467843
201456	9606.ENSP00000393154
6493	9606.ENSP00000290399
57511	9606.ENSP00000397441
100507747	9606.ENSP00000490032
22821	9606.ENSP00000335029
147407	9606.ENSP00000500333
53820	9606.ENSP00000331734
9814	9606.ENSP00000383145
23076	9606.ENSP00000339145
1005	9606.ENSP00000381058
8566	9606.ENSP00000291565
25941	9606.ENSP00000464780
84935	9606.ENSP00000369849
1284	9606.ENSP00000353654
8568	9606.ENSP00000417464
4160	9606.ENSP00000299766
729240	9606.ENSP00000367163
84189	9606.ENSP00000495507
54495	9606.ENSP00000299608
5101	9606.ENSP00000367096
56894	9606.ENSP00000291572
8911	9606.ENSP00000385019
28316	9606.ENSP00000262717
7109	9606.ENSP00000291574
5771	9606.ENSP00000311857
9205	9606.ENSP00000372361
5822	9606.ENSP00000291576
6656	9606.ENSP00000330218
122046	9606.ENSP00000369840
23026	9606.ENSP00000401633
1859	9606.ENSP00000340373
23239	9606.ENSP00000262719
23112	9606.ENSP00000401946
283694	9606.ENSP00000332500
123606	9606.ENSP00000337452
23191	9606.ENSP00000481038
28513	9606.ENSP00000262150
54551	9606.ENSP00000497810
1282	9606.ENSP00000364979
91464	9606.ENSP00000311492
27349	9606.ENSP00000290429
284274	9606.ENSP00000462106
150350	9606.ENSP00000317431
83608	9606.ENSP00000465517
3976	9606.ENSP00000249075
63977	9606.ENSP00000269844
23492	9606.ENSP00000216133
146	9606.ENSP00000368766
343637	9606.ENSP00000217260
284252	9606.ENSP00000384367
140881	9606.ENSP00000246105
80339	9606.ENSP00000216180
51378	9606.ENSP00000371347
55423	9606.ENSP00000305529
64800	9606.ENSP00000262726
25800	9606.ENSP00000269187
149840	9606.ENSP00000305875
7541	9606.ENSP00000349503
128710	9606.ENSP00000335557
8660	9606.ENSP00000365016
245938	9606.ENSP00000371847
122258	9606.ENSP00000283550
4821	9606.ENSP00000366347
2587	9606.ENSP00000299727
650	9606.ENSP00000368104
5173	9606.ENSP00000440185
25771	9606.ENSP00000336724
25925	9606.ENSP00000354794
161003	9606.ENSP00000368952
83541	9606.ENSP00000354163
55608	9606.ENSP00000267339
3642	9606.ENSP00000312631
245939	9606.ENSP00000335382
55364	9606.ENSP00000284202
81623	9606.ENSP00000371835
728215	9606.ENSP00000365080
348013	9606.ENSP00000364502
22903	9606.ENSP00000384545
147381	9606.ENSP00000269503
5316	9606.ENSP00000291547
5095	9606.ENSP00000365462
3297	9606.ENSP00000431512
875	9606.ENSP00000381231
644524	9606.ENSP00000345147
8694	9606.ENSP00000482264
29058	9606.ENSP00000341364
83482	9606.ENSP00000455711
340393	9606.ENSP00000454468
26233	9606.ENSP00000330098
203054	9606.ENSP00000310547
9889	9606.ENSP00000216268
29894	9606.ENSP00000484669
6122	9606.ENSP00000346001
51160	9606.ENSP00000366565
10426	9606.ENSP00000261965
5126	9606.ENSP00000262545
4155	9606.ENSP00000380958
79175	9606.ENSP00000482819
10047	9606.ENSP00000246012
51512	9606.ENSP00000415430
1409	9606.ENSP00000291554
140862	9606.ENSP00000262487
1473	9606.ENSP00000307132
7307	9606.ENSP00000291552
79953	9606.ENSP00000366058
56478	9606.ENSP00000380659
115584	9606.ENSP00000289932
6011	9606.ENSP00000334876
22803	9606.ENSP00000366396
55114	9606.ENSP00000289968
140432	9606.ENSP00000267291
79596	9606.ENSP00000282003
5412	9606.ENSP00000370055
54093	9606.ENSP00000382163
2862	9606.ENSP00000218721
6629	9606.ENSP00000246071
2322	9606.ENSP00000241453
9658	9606.ENSP00000394757
8530	9606.ENSP00000420384
83539	9606.ENSP00000480991
55082	9606.ENSP00000383059
57136	9606.ENSP00000217456
10160	9606.ENSP00000486285
631	9606.ENSP00000367104
85019	9606.ENSP00000372720
6573	9606.ENSP00000308895
92086	9606.ENSP00000337587
54865	9606.ENSP00000396441
1470	9606.ENSP00000307540
25813	9606.ENSP00000345445
80781	9606.ENSP00000352798
11034	9606.ENSP00000246069
140901	9606.ENSP00000370891
85508	9606.ENSP00000246104
23054	9606.ENSP00000363929
55020	9606.ENSP00000370419
144809	9606.ENSP00000445786
55250	9606.ENSP00000414851
10478	9606.ENSP00000390722
140850	9606.ENSP00000371825
9445	9606.ENSP00000497221
55304	9606.ENSP00000381968
11078	9606.ENSP00000496394
10206	9606.ENSP00000348299
54097	9606.ENSP00000350673
283518	9606.ENSP00000324191
245929	9606.ENSP00000383398
79621	9606.ENSP00000337623
9510	9606.ENSP00000284984
23170	9606.ENSP00000216129
54069	9606.ENSP00000290130
10666	9606.ENSP00000461947
56246	9606.ENSP00000382684
10785	9606.ENSP00000381266
55615	9606.ENSP00000384848
54941	9606.ENSP00000217740
182	9606.ENSP00000254958
23556	9606.ENSP00000492233
4731	9606.ENSP00000346196
9962	9606.ENSP00000368637
2551	9606.ENSP00000346886
415116	9606.ENSP00000353824
54102	9606.ENSP00000353959
414918	9606.ENSP00000391524
51227	9606.ENSP00000420037
128821	9606.ENSP00000366178
9992	9606.ENSP00000290310
7179	9606.ENSP00000484403
64781	9606.ENSP00000216264
55617	9606.ENSP00000338624
259240	9606.ENSP00000320532
9701	9606.ENSP00000478417
140710	9606.ENSP00000237536
140832	9606.ENSP00000361726
8867	9606.ENSP00000409667
26051	9606.ENSP00000299824
60625	9606.ENSP00000252011
220108	9606.ENSP00000280057
646799	9606.ENSP00000437289
90634	9606.ENSP00000369473
54033	9606.ENSP00000383421
253143	9606.ENSP00000331845
6782	9606.ENSP00000285667
84247	9606.ENSP00000340434
8624	9606.ENSP00000329915
113828	9606.ENSP00000330432
5816	9606.ENSP00000216200
84969	9606.ENSP00000344724
122011	9606.ENSP00000369126
283521	9606.ENSP00000490718
5994	9606.ENSP00000255476
79087	9606.ENSP00000333813
7223	9606.ENSP00000486109
54014	9606.ENSP00000330753
2139	9606.ENSP00000333640
9145	9606.ENSP00000332287
23544	9606.ENSP00000248933
259239	9606.ENSP00000348968
63916	9606.ENSP00000290246
387496	9606.ENSP00000241463
3150	9606.ENSP00000370125
1361	9606.ENSP00000181383
55034	9606.ENSP00000261326
3936	9606.ENSP00000381581
81832	9606.ENSP00000313088
283514	9606.ENSP00000383256
55748	9606.ENSP00000325548
11020	9606.ENSP00000393541
7485	9606.ENSP00000496813
259232	9606.ENSP00000251127
5155	9606.ENSP00000330382
758	9606.ENSP00000388137
140876	9606.ENSP00000045083
5121	9606.ENSP00000329403
9825	9606.ENSP00000416799
64098	9606.ENSP00000391583
81610	9606.ENSP00000481465
1826	9606.ENSP00000383303
81031	9606.ENSP00000352216
84735	9606.ENSP00000351682
3745	9606.ENSP00000360806
60598	9606.ENSP00000361952
64405	9606.ENSP00000437790
643677	9606.ENSP00000320232
93081	9606.ENSP00000365200
8878	9606.ENSP00000374455
55905	9606.ENSP00000244061
80230	9606.ENSP00000325594
25825	9606.ENSP00000332979
57045	9606.ENSP00000262120
638	9606.ENSP00000216115
646019	9606.ENSP00000366173
821	9606.ENSP00000247461
54841	9606.ENSP00000257336
220164	9606.ENSP00000372160
25809	9606.ENSP00000266254
51006	9606.ENSP00000318960
9794	9606.ENSP00000292599
57536	9606.ENSP00000280020
4056	9606.ENSP00000292596
11282	9606.ENSP00000338487
27335	9606.ENSP00000248342
2621	9606.ENSP00000331831
51149	9606.ENSP00000292586
54101	9606.ENSP00000332454
81	9606.ENSP00000252699
3960	9606.ENSP00000302100
23061	9606.ENSP00000349291
1891	9606.ENSP00000221418
28227	9606.ENSP00000375080
9619	9606.ENSP00000354995
10343	9606.ENSP00000253255
129138	9606.ENSP00000215941
3187	9606.ENSP00000349168
3191	9606.ENSP00000221419
55270	9606.ENSP00000258662
126432	9606.ENSP00000467107
29079	9606.ENSP00000258648
22933	9606.ENSP00000249396
5613	9606.ENSP00000262848
5925	9606.ENSP00000267163
4793	9606.ENSP00000312988
643669	9606.ENSP00000460665
51480	9606.ENSP00000321309
54938	9606.ENSP00000472465
8202	9606.ENSP00000361066
706	9606.ENSP00000379563
3563	9606.ENSP00000327890
6445	9606.ENSP00000218867
9063	9606.ENSP00000465676
6183	9606.ENSP00000384952
115290	9606.ENSP00000292852
64062	9606.ENSP00000483408
3963	9606.ENSP00000313571
3963	9606.ENSP00000313571
286530	9606.ENSP00000370697
7032	9606.ENSP00000291526
7031	9606.ENSP00000291527
293	9606.ENSP00000370808
150353	9606.ENSP00000307197
64699	9606.ENSP00000411013
265	9606.ENSP00000370088
23598	9606.ENSP00000266269
1948	9606.ENSP00000493716
84064	9606.ENSP00000300605
438	9606.ENSP00000370639
160851	9606.ENSP00000337572
85352	9606.ENSP00000370568
63929	9606.ENSP00000349658
51124	9606.ENSP00000256433
652991	9606.ENSP00000414750
4159	9606.ENSP00000243911
207063	9606.ENSP00000334113
671	9606.ENSP00000262865
7050	9606.ENSP00000327959
84133	9606.ENSP00000443824
53347	9606.ENSP00000317327
357	9606.ENSP00000370299
90019	9606.ENSP00000371394
7136	9606.ENSP00000371336
11252	9606.ENSP00000263246
4046	9606.ENSP00000371194
3730	9606.ENSP00000262648
57580	9606.ENSP00000361009
7140	9606.ENSP00000370975
8623	9606.ENSP00000370718
6875	9606.ENSP00000462980
8803	9606.ENSP00000494360
6150	9606.ENSP00000380466
171483	9606.ENSP00000318716
89765	9606.ENSP00000291536
29071	9606.ENSP00000304364
5366	9606.ENSP00000326119
643311	9606.ENSP00000360360
4857	9606.ENSP00000438875
147409	9606.ENSP00000352785
728096	9606.ENSP00000389513
2747	9606.ENSP00000327589
3052	9606.ENSP00000370139
54020	9606.ENSP00000344648
5740	9606.ENSP00000244043
57502	9606.ENSP00000370483
440243	9606.ENSP00000483673
283767	9606.ENSP00000478478
1830	9606.ENSP00000257189
1880	9606.ENSP00000365596
140689	9606.ENSP00000064571
84945	9606.ENSP00000365063
10738	9606.ENSP00000249007
5152	9606.ENSP00000291539
10079	9606.ENSP00000342481
2098	9606.ENSP00000367992
7276	9606.ENSP00000237014
171482	9606.ENSP00000440163
80224	9606.ENSP00000281081
51493	9606.ENSP00000216038
1000	9606.ENSP00000269141
3356	9606.ENSP00000437737
22913	9606.ENSP00000246194
81550	9606.ENSP00000440190
58533	9606.ENSP00000498872
8406	9606.ENSP00000367794
7533	9606.ENSP00000248975
23111	9606.ENSP00000414147
727832	9606.ENSP00000480376
57168	9606.ENSP00000215906
2925	9606.ENSP00000369643
402055	9606.ENSP00000215917
139105	9606.ENSP00000369372
26074	9606.ENSP00000245957
24144	9606.ENSP00000384421
83604	9606.ENSP00000275954
257240	9606.ENSP00000368813
84936	9606.ENSP00000347498
8227	9606.ENSP00000324827
8428	9606.ENSP00000365730
57544	9606.ENSP00000281741
9388	9606.ENSP00000261292
23676	9606.ENSP00000368808
1414	9606.ENSP00000497249
8644	9606.ENSP00000369927
1413	9606.ENSP00000346805
114904	9606.ENSP00000338812
22866	9606.ENSP00000368824
5729	9606.ENSP00000303424
54808	9606.ENSP00000269445
6753	9606.ENSP00000480971
1102	9606.ENSP00000389910
6615	9606.ENSP00000244050
164656	9606.ENSP00000384964
84075	9606.ENSP00000344579
5706	9606.ENSP00000484998
79861	9606.ENSP00000369784
90427	9606.ENSP00000346697
51320	9606.ENSP00000385610
105	9606.ENSP00000370713
63910	9606.ENSP00000359376
4948	9606.ENSP00000346659
114798	9606.ENSP00000366288
241	9606.ENSP00000479870
114131	9606.ENSP00000369798
8100	9606.ENSP00000323580
6925	9606.ENSP00000381382
1316	9606.ENSP00000419923
5509	9606.ENSP00000360035
5203	9606.ENSP00000360473
509	9606.ENSP00000349142
5688	9606.ENSP00000359910
80183	9606.ENSP00000396935
283554	9606.ENSP00000315106
60437	9606.ENSP00000339390
23384	9606.ENSP00000325785
100287399	9606.ENSP00000456953
64430	9606.ENSP00000384801
84899	9606.ENSP00000343871
89978	9606.ENSP00000256538
955	9606.ENSP00000365840
643338	9606.ENSP00000341178
3698	9606.ENSP00000351190
6495	9606.ENSP00000494686
161742	9606.ENSP00000299084
135	9606.ENSP00000480012
5529	9606.ENSP00000337641
117581	9606.ENSP00000482581
94240	9606.ENSP00000318982
342184	9606.ENSP00000479134
51733	9606.ENSP00000324343
55504	9606.ENSP00000371693
6634	9606.ENSP00000215829
83643	9606.ENSP00000368102
2567	9606.ENSP00000479113
55647	9606.ENSP00000267328
22944	9606.ENSP00000368881
79587	9606.ENSP00000257347
388886	9606.ENSP00000320520
7783	9606.ENSP00000460971
2678	9606.ENSP00000248923
257629	9606.ENSP00000308772
414149	9606.ENSP00000367453
283659	9606.ENSP00000373937
6815	9606.ENSP00000346599
10557	9606.ENSP00000478982
55718	9606.ENSP00000299853
255762	9606.ENSP00000441685
10171	9606.ENSP00000371169
5009	9606.ENSP00000039007
10261	9606.ENSP00000268389
7791	9606.ENSP00000324422
112849	9606.ENSP00000247194
5888	9606.ENSP00000493712
2041	9606.ENSP00000275815
94122	9606.ENSP00000395220
338398	9606.ENSP00000327724
259287	9606.ENSP00000386201
441294	9606.ENSP00000474204
340307	9606.ENSP00000474388
135948	9606.ENSP00000386222
26211	9606.ENSP00000485483
317761	9606.ENSP00000324920
135946	9606.ENSP00000492907
89890	9606.ENSP00000368799
84078	9606.ENSP00000368797
9617	9606.ENSP00000368793
157310	9606.ENSP00000256404
158358	9606.ENSP00000382815
140893	9606.ENSP00000252998
4360	9606.ENSP00000455897
139420	9606.ENSP00000489770
79612	9606.ENSP00000368716
1471	9606.ENSP00000381448
4990	9606.ENSP00000328596
10149	9606.ENSP00000369198
54875	9606.ENSP00000370021
2675	9606.ENSP00000428518
51804	9606.ENSP00000216513
54994	9606.ENSP00000266069
113201	9606.ENSP00000299957
401498	9606.ENSP00000345468
3449	9606.ENSP00000369564
63951	9606.ENSP00000319651
25817	9606.ENSP00000383933
54801	9606.ENSP00000369871
8029	9606.ENSP00000367064
5594	9606.ENSP00000215832
56937	9606.ENSP00000345826
5494	9606.ENSP00000327255
28984	9606.ENSP00000368664
137868	9606.ENSP00000371512
23078	9606.ENSP00000368612
729665	9606.ENSP00000453940
29883	9606.ENSP00000355279
8897	9606.ENSP00000384651
3420	9606.ENSP00000482773
399694	9606.ENSP00000329668
55234	9606.ENSP00000380336
51635	9606.ENSP00000216500
150094	9606.ENSP00000270162
1787	9606.ENSP00000367030
11077	9606.ENSP00000291560
11168	9606.ENSP00000370114
1670	9606.ENSP00000329890
9231	9606.ENSP00000361467
5911	9606.ENSP00000245304
22990	9606.ENSP00000304192
54145	9606.ENSP00000481622
83464	9606.ENSP00000261879
1960	9606.ENSP00000318057
10161	9606.ENSP00000367691
29947	9606.ENSP00000270172
55739	9606.ENSP00000311984
64641	9606.ENSP00000430241
4482	9606.ENSP00000313921
8894	9606.ENSP00000364119
326	9606.ENSP00000291582
2700	9606.ENSP00000241125
2706	9606.ENSP00000372295
84978	9606.ENSP00000403067
10804	9606.ENSP00000494468
80013	9606.ENSP00000277632
157697	9606.ENSP00000262109
54345	9606.ENSP00000341815
84532	9606.ENSP00000316924
5211	9606.ENSP00000269848
137492	9606.ENSP00000318629
7750	9606.ENSP00000479904
54840	9606.ENSP00000369145
219681	9606.ENSP00000298032
100131608	9606.ENSP00000436580
245910	9606.ENSP00000334681
245909	9606.ENSP00000334364
140596	9606.ENSP00000320813
55894	9606.ENSP00000320951
1673	9606.ENSP00000303532
122876	9606.ENSP00000478993
84700	9606.ENSP00000386096
4331	9606.ENSP00000261245
55816	9606.ENSP00000262593
245940	9606.ENSP00000382951
613211	9606.ENSP00000435010
613209	9606.ENSP00000371643
6781	9606.ENSP00000290271
613210	9606.ENSP00000371644
1508	9606.ENSP00000345672
51496	9606.ENSP00000260327
23087	9606.ENSP00000301924
9334	9606.ENSP00000360776
56936	9606.ENSP00000469474
84549	9606.ENSP00000353246
55734	9606.ENSP00000216923
122525	9606.ENSP00000326846
2222	9606.ENSP00000491537
755	9606.ENSP00000381047
79618	9606.ENSP00000430110
26094	9606.ENSP00000351147
2626	9606.ENSP00000435712
9133	9606.ENSP00000288207
5305	9606.ENSP00000365757
221143	9606.ENSP00000372206
83650	9606.ENSP00000371872
66036	9606.ENSP00000221086
26524	9606.ENSP00000372035
83595	9606.ENSP00000301921
81543	9606.ENSP00000291592
57167	9606.ENSP00000217086
54084	9606.ENSP00000321987
55835	9606.ENSP00000371308
120065	9606.ENSP00000331823
92483	9606.ENSP00000302393
120066	9606.ENSP00000492944
390093	9606.ENSP00000492919
26496	9606.ENSP00000493303
338322	9606.ENSP00000327763
9318	9606.ENSP00000299259
655	9606.ENSP00000379204
79660	9606.ENSP00000308318
256815	9606.ENSP00000501139
137075	9606.ENSP00000428780
1109	9606.ENSP00000369814
386677	9606.ENSP00000383226
386679	9606.ENSP00000375479
386682	9606.ENSP00000375478
386680	9606.ENSP00000383223
386674	9606.ENSP00000383219
386675	9606.ENSP00000476821
140856	9606.ENSP00000366645
386681	9606.ENSP00000335565
353333	9606.ENSP00000369438
386678	9606.ENSP00000334197
128408	9606.ENSP00000480998
386684	9606.ENSP00000375476
386683	9606.ENSP00000381005
353323	9606.ENSP00000354001
51528	9606.ENSP00000450749
353332	9606.ENSP00000375475
245910	9606.ENSP00000334681
1002	9606.ENSP00000484928
7327	9606.ENSP00000338348
245909	9606.ENSP00000334364
140596	9606.ENSP00000320813
